[2026-07-09 16:07:07] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 12 | Sell Order: 9 | Price: ₹608.12 | Qty: 12 | Total: ₹7297.44
[2026-07-10 22:23:13] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3472 | Sell Order: 3455 | Price: ₹632.51 | Qty: 4 | Total: ₹2530.04
[2026-07-10 22:23:13] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3472 | Sell Order: 1636 | Price: ₹640.25 | Qty: 2 | Total: ₹1280.50
[2026-07-10 22:23:15] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3473 | Sell Order: 3192 | Price: ₹2299.05 | Qty: 2 | Total: ₹4598.10
[2026-07-10 22:23:15] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3473 | Sell Order: 3244 | Price: ₹2301.71 | Qty: 10 | Total: ₹23017.10
[2026-07-10 22:23:16] TRADE MATCHED: Ticker: TCS | Buy Order: 3474 | Sell Order: 3389 | Price: ₹3184.07 | Qty: 4 | Total: ₹12736.28
[2026-07-10 22:23:16] TRADE MATCHED: Ticker: TCS | Buy Order: 3474 | Sell Order: 3383 | Price: ₹3185.08 | Qty: 8 | Total: ₹25480.64
[2026-07-10 22:23:16] TRADE MATCHED: Ticker: TCS | Buy Order: 3474 | Sell Order: 3201 | Price: ₹3200.26 | Qty: 2 | Total: ₹6400.52
[2026-07-10 22:23:19] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3477 | Sell Order: 3475 | Price: ₹1581.47 | Qty: 8 | Total: ₹12651.76
[2026-07-10 22:23:27] TRADE MATCHED: Ticker: TCS | Buy Order: 3464 | Sell Order: 3484 | Price: ₹3181.35 | Qty: 2 | Total: ₹6362.70
[2026-07-10 22:23:35] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3483 | Sell Order: 3490 | Price: ₹640.20 | Qty: 5 | Total: ₹3201.00
[2026-07-10 22:23:35] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3489 | Sell Order: 3490 | Price: ₹635.17 | Qty: 5 | Total: ₹3175.85
[2026-07-10 22:23:35] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3476 | Sell Order: 3491 | Price: ₹2300.07 | Qty: 1 | Total: ₹2300.07
[2026-07-10 22:23:35] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3486 | Sell Order: 3491 | Price: ₹2297.50 | Qty: 9 | Total: ₹20677.50
[2026-07-10 22:23:35] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3433 | Sell Order: 3491 | Price: ₹2289.13 | Qty: 4 | Total: ₹9156.52
[2026-07-10 22:23:41] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3438 | Sell Order: 3497 | Price: ₹1066.39 | Qty: 10 | Total: ₹10663.90
[2026-07-10 22:23:43] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3498 | Sell Order: 3475 | Price: ₹1581.47 | Qty: 4 | Total: ₹6325.88
[2026-07-10 22:23:43] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3498 | Sell Order: 1150 | Price: ₹1593.04 | Qty: 11 | Total: ₹17523.44
[2026-07-10 22:23:43] TRADE MATCHED: Ticker: TCS | Buy Order: 3464 | Sell Order: 3499 | Price: ₹3181.35 | Qty: 3 | Total: ₹9544.05
[2026-07-10 22:23:43] TRADE MATCHED: Ticker: TCS | Buy Order: 3462 | Sell Order: 3499 | Price: ₹3169.09 | Qty: 1 | Total: ₹3169.09
[2026-07-10 22:23:45] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3501 | Sell Order: 3495 | Price: ₹640.14 | Qty: 3 | Total: ₹1920.42
[2026-07-10 22:23:49] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3503 | Sell Order: 3244 | Price: ₹2301.71 | Qty: 2 | Total: ₹4603.42
[2026-07-10 22:23:49] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3503 | Sell Order: 3419 | Price: ₹2302.14 | Qty: 3 | Total: ₹6906.42
[2026-07-10 22:23:49] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3503 | Sell Order: 3204 | Price: ₹2302.75 | Qty: 10 | Total: ₹23027.50
[2026-07-10 22:23:49] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3504 | Sell Order: 3204 | Price: ₹2302.75 | Qty: 1 | Total: ₹2302.75
[2026-07-10 22:23:50] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3504 | Sell Order: 3257 | Price: ₹2303.13 | Qty: 1 | Total: ₹2303.13
[2026-07-10 22:23:52] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3506 | Sell Order: 3497 | Price: ₹1060.53 | Qty: 5 | Total: ₹5302.65
[2026-07-10 22:23:55] TRADE MATCHED: Ticker: TCS | Buy Order: 3509 | Sell Order: 3201 | Price: ₹3200.26 | Qty: 2 | Total: ₹6400.52
[2026-07-10 22:23:57] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3510 | Sell Order: 1150 | Price: ₹1593.04 | Qty: 1 | Total: ₹1593.04
[2026-07-10 22:23:59] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3504 | Sell Order: 3511 | Price: ₹2306.72 | Qty: 2 | Total: ₹4613.44
[2026-07-10 22:24:00] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3496 | Sell Order: 3512 | Price: ₹638.15 | Qty: 9 | Total: ₹5743.35
[2026-07-10 22:24:00] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3505 | Sell Order: 3512 | Price: ₹636.93 | Qty: 1 | Total: ₹636.93
[2026-07-10 22:24:00] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3506 | Sell Order: 3513 | Price: ₹1063.77 | Qty: 6 | Total: ₹6382.62
[2026-07-10 22:24:00] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3452 | Sell Order: 3513 | Price: ₹1059.21 | Qty: 1 | Total: ₹1059.21
[2026-07-10 22:24:00] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3443 | Sell Order: 3513 | Price: ₹1058.90 | Qty: 1 | Total: ₹1058.90
[2026-07-10 22:24:07] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3443 | Sell Order: 3517 | Price: ₹1058.90 | Qty: 1 | Total: ₹1058.90
[2026-07-10 22:24:07] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3337 | Sell Order: 3517 | Price: ₹1058.14 | Qty: 2 | Total: ₹2116.28
[2026-07-10 22:24:07] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3507 | Sell Order: 3517 | Price: ₹1058.04 | Qty: 6 | Total: ₹6348.24
[2026-07-10 22:24:16] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3524 | Sell Order: 1636 | Price: ₹640.25 | Qty: 5 | Total: ₹3201.25
[2026-07-10 22:24:16] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3524 | Sell Order: 1494 | Price: ₹640.43 | Qty: 3 | Total: ₹1921.29
[2026-07-10 22:24:17] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3524 | Sell Order: 3385 | Price: ₹640.57 | Qty: 1 | Total: ₹640.57
[2026-07-10 22:24:19] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3528 | Sell Order: 3500 | Price: ₹1070.99 | Qty: 3 | Total: ₹3212.97
[2026-07-10 22:24:23] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3531 | Sell Order: 3511 | Price: ₹2298.50 | Qty: 7 | Total: ₹16089.50
[2026-07-10 22:24:29] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3531 | Sell Order: 3535 | Price: ₹2306.05 | Qty: 5 | Total: ₹11530.25
[2026-07-10 22:24:34] TRADE MATCHED: Ticker: TCS | Buy Order: 3539 | Sell Order: 3536 | Price: ₹3167.86 | Qty: 10 | Total: ₹31678.60
[2026-07-10 22:24:34] TRADE MATCHED: Ticker: TCS | Buy Order: 3539 | Sell Order: 3534 | Price: ₹3175.63 | Qty: 1 | Total: ₹3175.63
[2026-07-10 22:24:35] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3531 | Sell Order: 3540 | Price: ₹2306.05 | Qty: 1 | Total: ₹2306.05
[2026-07-10 22:24:37] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3541 | Sell Order: 3515 | Price: ₹1582.99 | Qty: 9 | Total: ₹14246.91
[2026-07-10 22:24:37] TRADE MATCHED: Ticker: TCS | Buy Order: 2977 | Sell Order: 3542 | Price: ₹3162.03 | Qty: 3 | Total: ₹9486.09
[2026-07-10 22:24:37] TRADE MATCHED: Ticker: TCS | Buy Order: 2246 | Sell Order: 3542 | Price: ₹3161.89 | Qty: 2 | Total: ₹6323.78
[2026-07-10 22:24:39] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3544 | Sell Order: 3543 | Price: ₹1068.02 | Qty: 6 | Total: ₹6408.12
[2026-07-10 22:24:39] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3544 | Sell Order: 3500 | Price: ₹1070.99 | Qty: 5 | Total: ₹5354.95
[2026-07-10 22:24:39] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3546 | Sell Order: 3385 | Price: ₹640.57 | Qty: 9 | Total: ₹5765.13
[2026-07-10 22:24:46] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3551 | Sell Order: 3049 | Price: ₹640.75 | Qty: 3 | Total: ₹1922.25
[2026-07-10 22:24:46] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3551 | Sell Order: 2370 | Price: ₹640.87 | Qty: 4 | Total: ₹2563.48
[2026-07-10 22:24:49] TRADE MATCHED: Ticker: TCS | Buy Order: 3554 | Sell Order: 3534 | Price: ₹3175.63 | Qty: 13 | Total: ₹41283.19
[2026-07-10 22:24:49] TRADE MATCHED: Ticker: TCS | Buy Order: 3554 | Sell Order: 3532 | Price: ₹3188.61 | Qty: 1 | Total: ₹3188.61
[2026-07-10 22:24:52] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3557 | Sell Order: 3533 | Price: ₹1584.32 | Qty: 7 | Total: ₹11090.24
[2026-07-10 22:24:53] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3433 | Sell Order: 3558 | Price: ₹2289.13 | Qty: 4 | Total: ₹9156.52
[2026-07-10 22:24:54] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3388 | Sell Order: 3558 | Price: ₹2279.88 | Qty: 2 | Total: ₹4559.76
[2026-07-10 22:24:54] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3559 | Sell Order: 3533 | Price: ₹1584.32 | Qty: 2 | Total: ₹3168.64
[2026-07-10 22:24:56] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3541 | Sell Order: 3561 | Price: ₹1583.12 | Qty: 4 | Total: ₹6332.48
[2026-07-10 22:24:57] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3562 | Sell Order: 3540 | Price: ₹2295.79 | Qty: 2 | Total: ₹4591.58
[2026-07-10 22:25:04] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3567 | Sell Order: 3540 | Price: ₹2295.79 | Qty: 3 | Total: ₹6887.37
[2026-07-10 22:25:04] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3567 | Sell Order: 3085 | Price: ₹2307.00 | Qty: 1 | Total: ₹2307.00
[2026-07-10 22:25:04] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3567 | Sell Order: 3493 | Price: ₹2307.09 | Qty: 5 | Total: ₹11535.45
[2026-07-10 22:25:05] TRADE MATCHED: Ticker: TCS | Buy Order: 3569 | Sell Order: 3532 | Price: ₹3188.61 | Qty: 1 | Total: ₹3188.61
[2026-07-10 22:25:05] TRADE MATCHED: Ticker: TCS | Buy Order: 3569 | Sell Order: 3201 | Price: ₹3200.26 | Qty: 5 | Total: ₹16001.30
[2026-07-10 22:25:05] TRADE MATCHED: Ticker: TCS | Buy Order: 3569 | Sell Order: 3124 | Price: ₹3200.89 | Qty: 1 | Total: ₹3200.89
[2026-07-10 22:25:12] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3575 | Sell Order: 3565 | Price: ₹1063.04 | Qty: 14 | Total: ₹14882.56
[2026-07-10 22:25:12] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3575 | Sell Order: 3566 | Price: ₹1063.10 | Qty: 1 | Total: ₹1063.10
[2026-07-10 22:25:15] TRADE MATCHED: Ticker: TCS | Buy Order: 3578 | Sell Order: 3247 | Price: ₹3203.24 | Qty: 15 | Total: ₹48048.60
[2026-07-10 22:25:20] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3581 | Sell Order: 3579 | Price: ₹2283.98 | Qty: 1 | Total: ₹2283.98
[2026-07-10 22:25:20] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3582 | Sell Order: 3568 | Price: ₹639.82 | Qty: 2 | Total: ₹1279.64
[2026-07-10 22:25:23] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3583 | Sell Order: 3579 | Price: ₹2283.98 | Qty: 12 | Total: ₹27407.76
[2026-07-10 22:25:23] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3520 | Sell Order: 3584 | Price: ₹1062.27 | Qty: 1 | Total: ₹1062.27
[2026-07-10 22:25:28] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3520 | Sell Order: 3589 | Price: ₹1062.27 | Qty: 3 | Total: ₹3186.81
[2026-07-10 22:25:28] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3507 | Sell Order: 3589 | Price: ₹1058.04 | Qty: 1 | Total: ₹1058.04
[2026-07-10 22:25:30] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3590 | Sell Order: 3561 | Price: ₹1579.17 | Qty: 6 | Total: ₹9475.02
[2026-07-10 22:25:30] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3590 | Sell Order: 3533 | Price: ₹1584.32 | Qty: 3 | Total: ₹4752.96
[2026-07-10 22:25:30] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3590 | Sell Order: 3549 | Price: ₹1589.16 | Qty: 1 | Total: ₹1589.16
[2026-07-10 22:25:30] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3591 | Sell Order: 3549 | Price: ₹1589.16 | Qty: 1 | Total: ₹1589.16
[2026-07-10 22:25:35] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3595 | Sell Order: 3549 | Price: ₹1589.16 | Qty: 9 | Total: ₹14302.44
[2026-07-10 22:25:35] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3595 | Sell Order: 1150 | Price: ₹1593.04 | Qty: 1 | Total: ₹1593.04
[2026-07-10 22:25:35] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3595 | Sell Order: 2288 | Price: ₹1593.17 | Qty: 1 | Total: ₹1593.17
[2026-07-10 22:25:35] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3595 | Sell Order: 1499 | Price: ₹1593.37 | Qty: 2 | Total: ₹3186.74
[2026-07-10 22:25:37] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3596 | Sell Order: 3568 | Price: ₹639.82 | Qty: 8 | Total: ₹5118.56
[2026-07-10 22:25:43] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3601 | Sell Order: 3579 | Price: ₹2283.98 | Qty: 1 | Total: ₹2283.98
[2026-07-10 22:25:54] TRADE MATCHED: Ticker: TCS | Buy Order: 3611 | Sell Order: 3282 | Price: ₹3205.06 | Qty: 5 | Total: ₹16025.30
[2026-07-10 22:25:59] TRADE MATCHED: Ticker: TCS | Buy Order: 3569 | Sell Order: 3614 | Price: ₹3201.62 | Qty: 2 | Total: ₹6403.24
[2026-07-10 22:26:00] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3601 | Sell Order: 3615 | Price: ₹2293.18 | Qty: 7 | Total: ₹16052.26
[2026-07-10 22:26:08] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3622 | Sell Order: 3608 | Price: ₹2295.22 | Qty: 2 | Total: ₹4590.44
[2026-07-10 22:26:08] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3623 | Sell Order: 3568 | Price: ₹639.82 | Qty: 1 | Total: ₹639.82
[2026-07-10 22:26:08] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3623 | Sell Order: 2370 | Price: ₹640.87 | Qty: 2 | Total: ₹1281.74
[2026-07-10 22:26:10] TRADE MATCHED: Ticker: TCS | Buy Order: 3624 | Sell Order: 3614 | Price: ₹3198.76 | Qty: 1 | Total: ₹3198.76
[2026-07-10 22:26:13] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3507 | Sell Order: 3627 | Price: ₹1058.04 | Qty: 6 | Total: ₹6348.24
[2026-07-10 22:26:13] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3179 | Sell Order: 3627 | Price: ₹1057.79 | Qty: 1 | Total: ₹1057.79
[2026-07-10 22:26:13] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3129 | Sell Order: 3627 | Price: ₹1056.15 | Qty: 2 | Total: ₹2112.30
[2026-07-10 22:26:14] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3516 | Sell Order: 3627 | Price: ₹1055.53 | Qty: 3 | Total: ₹3166.59
[2026-07-10 22:26:14] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3368 | Sell Order: 3627 | Price: ₹1053.85 | Qty: 2 | Total: ₹2107.70
[2026-07-10 22:26:14] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3368 | Sell Order: 3628 | Price: ₹1053.85 | Qty: 11 | Total: ₹11592.35
[2026-07-10 22:26:14] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3406 | Sell Order: 3628 | Price: ₹1052.51 | Qty: 2 | Total: ₹2105.02
[2026-07-10 22:26:15] TRADE MATCHED: Ticker: TCS | Buy Order: 3570 | Sell Order: 3629 | Price: ₹3197.71 | Qty: 3 | Total: ₹9593.13
[2026-07-10 22:26:21] TRADE MATCHED: Ticker: TCS | Buy Order: 3635 | Sell Order: 3614 | Price: ₹3198.76 | Qty: 6 | Total: ₹19192.56
[2026-07-10 22:26:21] TRADE MATCHED: Ticker: TCS | Buy Order: 3635 | Sell Order: 3282 | Price: ₹3205.06 | Qty: 6 | Total: ₹19230.36
[2026-07-10 22:26:21] TRADE MATCHED: Ticker: TCS | Buy Order: 3635 | Sell Order: 3203 | Price: ₹3205.89 | Qty: 2 | Total: ₹6411.78
[2026-07-10 22:26:22] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3636 | Sell Order: 1499 | Price: ₹1593.37 | Qty: 1 | Total: ₹1593.37
[2026-07-10 22:26:25] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3637 | Sell Order: 3631 | Price: ₹1054.45 | Qty: 3 | Total: ₹3163.35
[2026-07-10 22:26:25] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3638 | Sell Order: 1499 | Price: ₹1593.37 | Qty: 5 | Total: ₹7966.85
[2026-07-10 22:26:26] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3638 | Sell Order: 753 | Price: ₹1593.55 | Qty: 6 | Total: ₹9561.30
[2026-07-10 22:26:26] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3638 | Sell Order: 3526 | Price: ₹1593.59 | Qty: 4 | Total: ₹6374.36
[2026-07-10 22:26:26] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3639 | Sell Order: 3566 | Price: ₹1063.10 | Qty: 9 | Total: ₹9567.90
[2026-07-10 22:26:30] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3641 | Sell Order: 2370 | Price: ₹640.87 | Qty: 1 | Total: ₹640.87
[2026-07-10 22:26:32] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3637 | Sell Order: 3643 | Price: ₹1062.24 | Qty: 9 | Total: ₹9560.16
[2026-07-10 22:26:34] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3645 | Sell Order: 3643 | Price: ₹1055.86 | Qty: 1 | Total: ₹1055.86
[2026-07-10 22:26:34] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3645 | Sell Order: 3566 | Price: ₹1063.10 | Qty: 1 | Total: ₹1063.10
[2026-07-10 22:26:34] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3645 | Sell Order: 3574 | Price: ₹1070.13 | Qty: 3 | Total: ₹3210.39
[2026-07-10 22:26:36] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3630 | Sell Order: 3646 | Price: ₹2295.84 | Qty: 10 | Total: ₹22958.40
[2026-07-10 22:26:37] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3626 | Sell Order: 3646 | Price: ₹2295.31 | Qty: 2 | Total: ₹4590.62
[2026-07-10 22:26:40] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3649 | Sell Order: 2370 | Price: ₹640.87 | Qty: 2 | Total: ₹1281.74
[2026-07-10 22:26:41] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3522 | Sell Order: 3650 | Price: ₹638.95 | Qty: 2 | Total: ₹1277.90
[2026-07-10 22:26:41] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3530 | Sell Order: 3650 | Price: ₹637.29 | Qty: 4 | Total: ₹2549.16
[2026-07-10 22:26:46] TRADE MATCHED: Ticker: TCS | Buy Order: 3570 | Sell Order: 3654 | Price: ₹3197.71 | Qty: 5 | Total: ₹15988.55
[2026-07-10 22:26:47] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3656 | Sell Order: 3602 | Price: ₹2298.18 | Qty: 8 | Total: ₹18385.44
[2026-07-10 22:26:48] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3656 | Sell Order: 3619 | Price: ₹2298.39 | Qty: 1 | Total: ₹2298.39
[2026-07-10 22:26:48] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3656 | Sell Order: 3576 | Price: ₹2299.04 | Qty: 5 | Total: ₹11495.20
[2026-07-10 22:26:49] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3657 | Sell Order: 3655 | Price: ₹1061.61 | Qty: 4 | Total: ₹4246.44
[2026-07-10 22:26:49] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3657 | Sell Order: 3574 | Price: ₹1070.13 | Qty: 4 | Total: ₹4280.52
[2026-07-10 22:26:51] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3626 | Sell Order: 3658 | Price: ₹2295.31 | Qty: 1 | Total: ₹2295.31
[2026-07-10 22:26:51] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3659 | Sell Order: 3642 | Price: ₹2302.49 | Qty: 1 | Total: ₹2302.49
[2026-07-10 22:26:53] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3604 | Sell Order: 3661 | Price: ₹1592.36 | Qty: 2 | Total: ₹3184.72
[2026-07-10 22:26:55] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3626 | Sell Order: 3663 | Price: ₹2295.31 | Qty: 2 | Total: ₹4590.62
[2026-07-10 22:26:58] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3666 | Sell Order: 3574 | Price: ₹1070.13 | Qty: 6 | Total: ₹6420.78
[2026-07-10 22:26:58] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 3666 | Sell Order: 3500 | Price: ₹1070.99 | Qty: 2 | Total: ₹2141.98
[2026-07-10 22:27:00] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3530 | Sell Order: 3667 | Price: ₹637.29 | Qty: 2 | Total: ₹1274.58
[2026-07-10 22:27:00] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3505 | Sell Order: 3667 | Price: ₹636.93 | Qty: 5 | Total: ₹3184.65
[2026-07-10 22:27:02] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3669 | Sell Order: 3526 | Price: ₹1593.59 | Qty: 2 | Total: ₹3187.18
[2026-07-10 22:27:04] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3601 | Sell Order: 3670 | Price: ₹2293.18 | Qty: 4 | Total: ₹9172.72
[2026-07-10 22:27:04] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3607 | Sell Order: 3670 | Price: ₹2281.37 | Qty: 2 | Total: ₹4562.74
[2026-07-10 22:27:05] TRADE MATCHED: Ticker: TCS | Buy Order: 3671 | Sell Order: 3203 | Price: ₹3205.89 | Qty: 9 | Total: ₹28853.01
[2026-07-10 22:27:07] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3604 | Sell Order: 3673 | Price: ₹1592.36 | Qty: 2 | Total: ₹3184.72
[2026-07-10 22:27:08] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3610 | Sell Order: 3673 | Price: ₹1592.10 | Qty: 8 | Total: ₹12736.80
[2026-07-10 22:27:09] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3674 | Sell Order: 3675 | Price: ₹2300.42 | Qty: 9 | Total: ₹20703.78
[2026-07-10 22:27:14] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3677 | Sell Order: 2370 | Price: ₹640.87 | Qty: 3 | Total: ₹1922.61
[2026-07-10 22:27:14] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3677 | Sell Order: 3072 | Price: ₹640.98 | Qty: 5 | Total: ₹3204.90
[2026-07-10 22:27:14] TRADE MATCHED: Ticker: TCS | Buy Order: 3678 | Sell Order: 3203 | Price: ₹3205.89 | Qty: 2 | Total: ₹6411.78
[2026-07-10 22:27:14] TRADE MATCHED: Ticker: TCS | Buy Order: 3678 | Sell Order: 3560 | Price: ₹3206.00 | Qty: 4 | Total: ₹12824.00
[2026-07-10 22:27:16] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3679 | Sell Order: 3642 | Price: ₹2302.49 | Qty: 1 | Total: ₹2302.49
[2026-07-10 22:27:16] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3679 | Sell Order: 3493 | Price: ₹2307.09 | Qty: 7 | Total: ₹16149.63
[2026-07-10 22:27:16] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3679 | Sell Order: 3362 | Price: ₹2309.21 | Qty: 5 | Total: ₹11546.05
[2026-07-10 22:27:16] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 3679 | Sell Order: 3189 | Price: ₹2309.92 | Qty: 2 | Total: ₹4619.84
[2026-07-10 22:27:20] TRADE MATCHED: Ticker: TCS | Buy Order: 3682 | Sell Order: 3560 | Price: ₹3206.00 | Qty: 2 | Total: ₹6412.00
[2026-07-10 22:27:21] TRADE MATCHED: Ticker: TCS | Buy Order: 3570 | Sell Order: 3683 | Price: ₹3197.71 | Qty: 1 | Total: ₹3197.71
[2026-07-10 22:27:24] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3686 | Sell Order: 3072 | Price: ₹640.98 | Qty: 9 | Total: ₹5768.82
[2026-07-10 22:27:24] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 3686 | Sell Order: 3091 | Price: ₹641.00 | Qty: 5 | Total: ₹3205.00
[2026-07-10 22:27:26] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3687 | Sell Order: 3526 | Price: ₹1593.59 | Qty: 1 | Total: ₹1593.59
[2026-07-10 22:27:26] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 3687 | Sell Order: 3016 | Price: ₹1594.31 | Qty: 4 | Total: ₹6377.24
